id,tenant_id,student_id,evaluator_id,evaluated_at,age_years,weight_kg,height_cm,wingspan_cm,waist_cm,hip_cm,imc,rce,sit_and_reach_cm,abdominal_reps,horizontal_jump_cm,medicine_ball_m,square_test_s,sprint_20m_s,run_6min_m,classifications,ai_diagnosis,notes,created_at,updated_at,ai_technical,ai_family,ai_goals,demo_data
1d0de6a1-c032-4097-b08a-b211166dc303,07cc7290-5d3f-421b-a514-b21d6a683494,fa628dbe-0523-442b-b504-42f20b3e1089,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,14,61.10,164.80,165.80,63.60,,22.50,0.386,27.50,32,152.00,3.90,7.15,4.20,1090.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f8507ade-266a-462b-80a7-d3bbfd14c531,07cc7290-5d3f-421b-a514-b21d6a683494,fa628dbe-0523-442b-b504-42f20b3e1089,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,14,62.30,165.60,166.60,63.20,,22.72,0.382,29.00,35,158.00,4.20,7.00,4.12,1150.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
6de32530-fbfa-40b3-9247-c65f0aea6e49,07cc7290-5d3f-421b-a514-b21d6a683494,385bff3f-6326-4972-b503-8e4188718034,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,15,63.20,169.00,171.00,68.00,,22.13,0.402,27.00,30,147.00,3.70,7.35,4.32,1040.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
c8a17e10-1991-4381-b7b8-b56beabc1840,07cc7290-5d3f-421b-a514-b21d6a683494,385bff3f-6326-4972-b503-8e4188718034,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,16,64.40,169.80,171.80,67.60,,22.34,0.398,28.50,33,153.00,4.00,7.20,4.24,1100.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
5a7f9f4f-af9e-4881-a884-96d0430f2479,07cc7290-5d3f-421b-a514-b21d6a683494,385bff3f-6326-4972-b503-8e4188718034,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,16,65.60,170.60,172.60,67.20,,22.54,0.394,30.00,36,159.00,4.30,7.05,4.16,1160.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f474ae3e-a7df-43e3-9667-96c83ac6ad26,07cc7290-5d3f-421b-a514-b21d6a683494,998a61ff-9ac9-4755-bb7a-5da91d2b71d2,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,16,62.00,178.00,176.00,69.00,,19.57,0.388,22.00,22,136.00,2.90,7.60,4.40,880.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Fraco"", ""flex"": ""Fraco"", ""jump"": ""Muito Fraco"", ""run6"": ""Muito Fraco"", ""mball"": ""Muito Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
b90e2953-1c2a-463e-b815-f828aa6c0212,07cc7290-5d3f-421b-a514-b21d6a683494,998a61ff-9ac9-4755-bb7a-5da91d2b71d2,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,17,63.20,178.80,176.80,68.60,,19.77,0.384,23.50,25,142.00,3.20,7.45,4.32,940.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Fraco"", ""flex"": ""Fraco"", ""jump"": ""Muito Fraco"", ""run6"": ""Muito Fraco"", ""mball"": ""Muito Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
27c5f405-6602-49ac-bdfb-e5169d23cf03,07cc7290-5d3f-421b-a514-b21d6a683494,8beddd03-f1c5-4b7a-9cff-7d096461ce57,,2026-06-21,15,,,,,,,,52.00,,,,,,,"{""flex"": ""Excelente""}",,,2026-06-21 15:25:54.25443+00,2026-06-21 15:25:54.25443+00,,,,f
92004c98-17c3-432d-972f-9a22907f8260,07cc7290-5d3f-421b-a514-b21d6a683494,ba15a717-e82b-49b7-9922-9e5873abb691,,2026-06-21,13,,,,,,,,75.00,,,,,,,"{""flex"": ""Excelente""}",,,2026-06-21 15:26:02.830319+00,2026-06-21 15:26:02.830319+00,,,,f
ac23e3c7-e9e1-411b-9aee-30b24818fc2f,07cc7290-5d3f-421b-a514-b21d6a683494,998a61ff-9ac9-4755-bb7a-5da91d2b71d2,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,17,64.40,179.60,177.60,68.20,,19.97,0.380,25.00,28,148.00,3.50,7.30,4.24,1000.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Fraco"", ""flex"": ""Fraco"", ""jump"": ""Muito Fraco"", ""run6"": ""Muito Fraco"", ""mball"": ""Muito Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
7c718187-419b-4fc7-b2d7-b94c11515384,07cc7290-5d3f-421b-a514-b21d6a683494,fdaa6172-5262-4169-a201-0d704ce8daf0,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,11,35.30,146.00,145.00,62.50,,16.56,0.428,23.00,23,137.00,3.00,7.65,4.44,890.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
99c60486-23ec-48ef-b194-f437367c5b8e,07cc7290-5d3f-421b-a514-b21d6a683494,fdaa6172-5262-4169-a201-0d704ce8daf0,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,11,36.50,146.80,145.80,62.10,,16.94,0.423,24.50,26,143.00,3.30,7.50,4.36,950.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Fraco"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f5d3b6da-4e24-49ed-9bb2-a2cd86fc6541,07cc7290-5d3f-421b-a514-b21d6a683494,fdaa6172-5262-4169-a201-0d704ce8daf0,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,12,37.70,147.60,146.60,61.70,,17.30,0.418,26.00,29,149.00,3.60,7.35,4.28,1010.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
a5d8dc20-14a0-499c-83ee-d7d166ed7c14,07cc7290-5d3f-421b-a514-b21d6a683494,0613cd16-df85-4553-a9ff-d8580f817ac0,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,10,34.60,137.00,137.00,55.00,,18.43,0.401,24.00,24,138.00,3.10,7.70,4.48,900.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
a2e7d027-98d7-47d3-a6eb-5da7d99a0d26,07cc7290-5d3f-421b-a514-b21d6a683494,0613cd16-df85-4553-a9ff-d8580f817ac0,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,10,35.80,137.80,137.80,54.60,,18.85,0.396,25.50,27,144.00,3.40,7.55,4.40,960.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
6e9d2d3f-ac4b-44f3-9a55-5a5a206130a8,07cc7290-5d3f-421b-a514-b21d6a683494,0613cd16-df85-4553-a9ff-d8580f817ac0,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,11,37.00,138.60,138.60,54.20,,19.26,0.391,27.00,30,150.00,3.70,7.40,4.32,1020.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
d9f0e806-2d79-49fd-8e90-e072b08e4930,07cc7290-5d3f-421b-a514-b21d6a683494,8b9f999a-7eb7-4139-b2c5-322466ec1d48,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,12,41.90,146.00,147.00,59.00,,19.66,0.404,25.00,25,139.00,3.20,7.75,4.52,910.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
c6eb5c32-92f8-4ebe-9151-49e72773282f,07cc7290-5d3f-421b-a514-b21d6a683494,8b9f999a-7eb7-4139-b2c5-322466ec1d48,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,12,43.10,146.80,147.80,58.60,,20.00,0.399,26.50,28,145.00,3.50,7.60,4.44,970.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Razoável"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
73125460-f02b-4bad-890d-22c4434101b8,07cc7290-5d3f-421b-a514-b21d6a683494,8b9f999a-7eb7-4139-b2c5-322466ec1d48,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,44.30,147.60,148.60,58.20,,20.33,0.394,28.00,31,151.00,3.80,7.45,4.36,1030.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
26f82832-601d-4eca-bfd9-139ef3e37ed2,07cc7290-5d3f-421b-a514-b21d6a683494,5bba517b-d364-4354-8fc0-b5ba06becbba,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,11,42.20,145.00,147.00,58.50,,20.07,0.403,22.00,26,132.00,3.30,7.60,4.40,920.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Razoável"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f7e95295-0153-4088-acc6-1b2e07565a14,07cc7290-5d3f-421b-a514-b21d6a683494,5bba517b-d364-4354-8fc0-b5ba06becbba,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,11,43.40,145.80,147.80,58.10,,20.42,0.398,23.50,29,138.00,3.60,7.45,4.32,980.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
24269300-e375-4a5d-95fb-c8d82998b4c4,07cc7290-5d3f-421b-a514-b21d6a683494,5bba517b-d364-4354-8fc0-b5ba06becbba,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,11,44.60,146.60,148.60,57.70,,20.75,0.394,25.00,32,144.00,3.90,7.30,4.24,1040.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
2e18618f-384c-4adf-9679-b6c9fc6f18bc,07cc7290-5d3f-421b-a514-b21d6a683494,3a2ca647-210f-4132-b5f2-1640d30b587b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,13,47.00,153.00,151.00,62.50,,20.08,0.408,23.00,22,133.00,2.90,7.65,4.44,930.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Fraco"", ""flex"": ""Fraco"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
9a275b55-6289-4214-8429-c324dc2a1a4e,07cc7290-5d3f-421b-a514-b21d6a683494,3a2ca647-210f-4132-b5f2-1640d30b587b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,13,48.20,153.80,151.80,62.10,,20.38,0.404,24.50,25,139.00,3.20,7.50,4.36,990.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
d189fedc-8443-4730-9f4c-3dd067ca3587,07cc7290-5d3f-421b-a514-b21d6a683494,3a2ca647-210f-4132-b5f2-1640d30b587b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,49.40,154.60,152.60,61.70,,20.67,0.399,26.00,28,145.00,3.50,7.35,4.28,1050.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f835b081-c533-412b-98b0-91300dcf1a0c,07cc7290-5d3f-421b-a514-b21d6a683494,76af782e-60ca-442c-b223-338d08345d2c,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,13,53.30,159.00,158.00,63.50,,21.08,0.399,24.00,23,134.00,3.00,7.70,4.48,940.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Fraco"", ""flex"": ""Razoável"", ""jump"": ""Muito Fraco"", ""run6"": ""Muito Fraco"", ""mball"": ""Muito Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
1f32b3de-fe1c-4af4-8876-a7eda52a87b8,07cc7290-5d3f-421b-a514-b21d6a683494,76af782e-60ca-442c-b223-338d08345d2c,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,13,54.50,159.80,158.80,63.10,,21.34,0.395,25.50,26,140.00,3.30,7.55,4.40,1000.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Fraco"", ""flex"": ""Bom"", ""jump"": ""Muito Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
dfea50d0-e891-4d40-b1e4-e0e7dc315099,07cc7290-5d3f-421b-a514-b21d6a683494,76af782e-60ca-442c-b223-338d08345d2c,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,55.70,160.60,159.60,62.70,,21.60,0.390,27.00,29,146.00,3.60,7.40,4.32,1060.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
105410c9-ef76-4ff0-a622-ee6e01dea1b6,07cc7290-5d3f-421b-a514-b21d6a683494,b690438c-a8bd-435b-af07-5f88723d1b84,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,15,57.60,165.00,165.00,67.50,,21.16,0.409,25.00,24,135.00,3.10,7.75,4.52,950.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Fraco"", ""flex"": ""Fraco"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
4dd03575-3232-4341-8c71-c6dbd258f760,07cc7290-5d3f-421b-a514-b21d6a683494,b690438c-a8bd-435b-af07-5f88723d1b84,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,15,58.80,165.80,165.80,67.10,,21.39,0.405,26.50,27,141.00,3.40,7.60,4.44,1010.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
794cfc78-249e-428c-8fbe-4f266a54030b,07cc7290-5d3f-421b-a514-b21d6a683494,b690438c-a8bd-435b-af07-5f88723d1b84,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,60.00,166.60,166.60,66.70,,21.62,0.400,28.00,30,147.00,3.70,7.45,4.36,1070.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
e6c9d3e2-6e40-4e0c-b30a-6cd214810b35,07cc7290-5d3f-421b-a514-b21d6a683494,be4264b6-4b8d-4c87-8986-2086172c97c9,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,14,65.90,173.00,174.00,68.50,,22.02,0.396,22.00,25,136.00,3.20,7.60,4.40,960.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Fraco"", ""flex"": ""Razoável"", ""jump"": ""Muito Fraco"", ""run6"": ""Muito Fraco"", ""mball"": ""Muito Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
17b832fe-fc9c-4fec-9ed3-714b13400ad0,07cc7290-5d3f-421b-a514-b21d6a683494,be4264b6-4b8d-4c87-8986-2086172c97c9,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,15,67.10,173.80,174.80,68.10,,22.21,0.392,23.50,28,142.00,3.50,7.45,4.32,1020.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Fraco"", ""flex"": ""Razoável"", ""jump"": ""Muito Fraco"", ""run6"": ""Muito Fraco"", ""mball"": ""Muito Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
73527e31-2b1c-4d36-a034-0e9c26997ce2,07cc7290-5d3f-421b-a514-b21d6a683494,be4264b6-4b8d-4c87-8986-2086172c97c9,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,68.30,174.60,175.60,67.70,,22.40,0.388,25.00,31,148.00,3.80,7.30,4.24,1080.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Fraco"", ""flex"": ""Razoável"", ""jump"": ""Muito Fraco"", ""run6"": ""Fraco"", ""mball"": ""Muito Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
5e552e30-21ff-4f2e-807c-e987dfb9ab6f,07cc7290-5d3f-421b-a514-b21d6a683494,cfdeeadc-06e8-4772-9b92-f8c4ffeed387,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,16,59.20,170.00,172.00,65.50,,20.48,0.385,23.00,26,137.00,3.30,7.65,4.44,880.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Fraco"", ""flex"": ""Muito Fraco"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
95057529-9654-41f6-a3ef-71efc0ce75eb,07cc7290-5d3f-421b-a514-b21d6a683494,cfdeeadc-06e8-4772-9b92-f8c4ffeed387,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,17,60.40,170.80,172.80,65.10,,20.70,0.381,24.50,29,143.00,3.60,7.50,4.36,940.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Muito Fraco"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
a370e905-95fa-42d3-a253-bf64f42dfd29,07cc7290-5d3f-421b-a514-b21d6a683494,cfdeeadc-06e8-4772-9b92-f8c4ffeed387,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,17,61.60,171.60,173.60,64.70,,20.92,0.377,26.00,32,149.00,3.90,7.35,4.28,1000.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Muito Fraco"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
